project,dissection_date,dissector,fish_species,fish_id,stomach_id,site,collection_date,prey_common_name,prey_wet_weight,prey_category,n_prey,prey_condition,notes,stomach_id_base,prey_wet_weight_g,prey_category_clean,has_weight,region,position,station
BOEM,45839,Cheyenne,Spot,SPO146,SPO146gc,WI2,45757,sand,<0.1,detritus,-,4,"this pic is bad, retake if you defrost but looks like detritus or biomatter",SPO146gc,0.05,detritus,TRUE,West,Inner,2
BOEM,45839,Dannette,Spot,SPO147,SPO147gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,SPO147gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45839,Dalton,Spot,SPO148,SPO148gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,SPO148gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45839,Cheyenne,Spot,SPO150,SPO150gc,WI2,45757,sand,<0.1,detritus,-,4,,SPO150gc,0.05,detritus,TRUE,West,Inner,2
BOEM,45839,Sophia,Spot,SPO151,SPO151gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,SPO151gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45839,Dannette,Spot,SPO153,SPO153gc,WO2,45757,mush,0.2,unidentifiable mush,-,1,,SPO153gc,0.2,unidentifiable mush,TRUE,West,Outer,2
BOEM,45839,Dalton,Spot,SPO152,SPO152gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,SPO152gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45839,Dannette,Spot,SPO154,SPO154gc,WO2,45757,Larvae?,<0.1,crustacean,1,4,,SPO154gc,0.05,crustacean,TRUE,West,Outer,2
BOEM,45839,Dalton,Spot,SPO155,SPO155gc,WO2,45757,mush w/ shell,0.1,detritus,-,1,,SPO155gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45839,Cheyenne,Spot,SPO156,SPO156gc,WO2,45757,sand,0.1,detritus,-,4,,SPO156gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45839,Sophia,Spot,SPO157,SPO157gc,WO2,45757,sand,0.1,detritus,-,4,,SPO157gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45839,Cheyenne,Spot,SPO162,SPO162gc1,WO2,45757,sand,<0.1,detritus,-,4,,SPO162gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45839,Cheyenne,Spot,SPO162,SPO162gc2,WO2,45757,mush,<0.1,unidentifiable mush,-,1,,SPO162gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45839,Dalton,Spot,SPO163,SPO163gc,WI1,45757,sand w/ mush,0.1,detritus,-,1,,SPO163gc,0.1,detritus,TRUE,West,Inner,1
BOEM,45839,Dalton,Spot,SPO164,SPO164gc,WI1,45757,sand w/ mush,<0.1,detritus,-,1,,SPO164gc,0.05,detritus,TRUE,West,Inner,1
BOEM,45839,Cheyenne,Spot,SPO165,SPO165gc,WI1,45757,sand w/ mush,0.1,detritus,-,1,,SPO165gc,0.1,detritus,TRUE,West,Inner,1
BOEM,45839,Dalton,Spot,SPO167,SPO167gc,WI1,45757,sand w/ mush,<0.1,detritus,-,1,,SPO167gc,0.05,detritus,TRUE,West,Inner,1
BOEM,45839,Cheyenne,Spot,SPO166,SPO166gc,WI1,45757,sand w/ mush,<0.1,detritus,-,1,,SPO166gc,0.05,detritus,TRUE,West,Inner,1
BOEM,45840,Dalton,Spot,SPO170,SPO170gc,WO1,45757,mush w/ sand,<0.1,detritus,-,1,,SPO170gc,0.05,detritus,TRUE,West,Outer,1
BOEM,45840,Dannette,Spot,SPO171,SPO171gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO171gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dalton,Spot,SPO172,SPO172gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO172gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dannette,Spot,SPO173,SPO173gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO173gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dannette,Spot,SPO176,SPO176gc,WO1,45757,mush,0.1,unidentifiable mush,-,1,,SPO176gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dalton,Spot,SPO177,SPO177gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO177gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dannette,Spot,SPO178,SPO178gc,WO1,45757,mush,0.1,unidentifiable mush,-,1,,SPO178gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dalton,Spot,SPO179,SPO179gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO179gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dannette,Spot,SPO181,SPO181gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,SPO181gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45840,Dannette,Atlantic Croaker,CRO211,CRO211gc,WO1,45757,mush,<0.1,unidentifiable mush,-,1,,CRO211gc,0.05,unidentifiable mush,TRUE,West,Outer,1
BOEM,45841,Dannette,Moonfish,MOF114,MOF114gc,EI2,45719,mush,<0.1,unidentifiable mush,-,1,,MOF114gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45841,Cheyenne,Striped Anchovy,STA217,STA217gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA217gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Sophia,Striped Anchovy,STA219,STA219gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA219gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Cheyenne ,Striped Anchovy,STA220,STA220gc,WI2,45956,mush,0.1,unidentifiable mush,-,1,,STA220gc,0.1,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Dannette,Striped Anchovy,STA221,STA221gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA221gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Dannette,Striped Anchovy,STA222,STA222gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA222gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Ava,Striped Anchovy,STA225,STA225gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA225gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Ava,Striped Anchovy,STA226,STA226gc,WI2,45956,mush,<0.1,unidentifiable mush,-,1,,STA226gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45841,Ava,Striped Anchovy,STA229,STA229gc,EI3,45719,mush,0.1,unidentifiable mush,-,1,,STA229gc,0.1,unidentifiable mush,TRUE,East,Inner,3
BOEM,45841,Ava,Striped Anchovy,STA230,STA230gc,EI2,45719,mush,<0.1,unidentifiable mush,-,1,,STA230gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45841,Ava,Striped Anchovy,STA233,STA233gc,EI3,45719,mush,<0.1,unidentifiable mush,-,1,,STA233gc,0.05,unidentifiable mush,TRUE,East,Inner,3
BOEM,45847,Dannette,Striped Anchovy,STA248,STA248gc,EO1,45719,mush,<0.1,unidentifiable mush,-,1,,STA248gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45847,Dannette,Striped Anchovy,STA249,STA249gc,EO1,45719,mush,<0.1,unidentifiable mush,-,1,,STA249gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45847,Dannette,Striped Anchovy,STA250,STA250gc,EO1,45719,mush,<0.1,unidentifiable mush,-,1,,STA250gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45848,Sophia ,Striped Anchovy,STA251,STA251gc,EO1,45719,mush,0.2,unidentifiable mush,-,1,,STA251gc,0.2,unidentifiable mush,TRUE,East,Outer,1
BOEM,45848,Ava,Striped Anchovy,STA252,STA252gc,EO1,45719,mush,<0.1,unidentifiable mush,-,1,,STA252gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45848,Ava,Striped Anchovy,STA253,STA253gc,EO1,45719,mush,<0.1,unidentifiable mush,-,1,,STA253gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45848,Sophia ,Striped Anchovy,STA254,STA254gc,WO3,45757,mush,0.1,unidentifiable mush,-,1,,STA254gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45848,Ava,Striped Anchovy,STA255,STA255gc,WO3,45757,mush,0.2,unidentifiable mush,-,1,,STA255gc,0.2,unidentifiable mush,TRUE,West,Outer,3
BOEM,45848,Sophia,Striped Anchovy,STA256,STA256gc,WO3,45757,mush,0.2,unidentifiable mush,-,1,,STA256gc,0.2,unidentifiable mush,TRUE,West,Outer,3
BOEM,45848,Ava,Striped Anchovy,STA257,STA257gc,WO3,45757,mush,0.1,unidentifiable mush,-,1,,STA257gc,0.1,unidentifiable mush,TRUE,West,Outer,3
BOEM,45853,Grace,Striped Anchovy,STA260,STA260gc,WO3,45757,mush,<0.1,unidentifiable mush,-,1,,STA260gc,0.05,unidentifiable mush,TRUE,West,Outer,3
BOEM,45853,Cheyenne,Striped Anchovy,STA259,STA259gc,WO3,45757,mush,<0.1,unidentifiable mush,-,1,,STA259gc,0.05,unidentifiable mush,TRUE,West,Outer,3
BOEM,45853,Cheyenne,Striped Anchovy,STA264,STA264gc,WI3,45757,mush,0.1,unidentifiable mush,-,1,,STA264gc,0.1,unidentifiable mush,TRUE,West,Inner,3
BOEM,45853,Cheyenne,Striped Anchovy,STA268,STA268gc,WI3,45757,mush,<0.1,unidentifiable mush,-,1,,STA268gc,0.05,unidentifiable mush,TRUE,West,Inner,3
BOEM,45855,Gracie,Striped Anchovy,STA271,STA271gc,WO2,45757,mush,0.1,unidentifiable mush,-,1,,STA271gc,0.1,unidentifiable mush,TRUE,West,Outer,2
BOEM,45855,Cheyenne,Striped Anchovy,STA272,STA272gc,WO2,45757,mush/sand,0.1,detritus,-,1,no picture found ,STA272gc,0.1,detritus,TRUE,West,Outer,2
BOEM,45855,Gracie,Striped Anchovy,STA273,STA273gc,WO2,45757,mush/shrimp?,<0.1,unidentifiable mush,1?,1,mush ,STA273gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45855,Ava,Striped Anchovy,STA275,STA275gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA275gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Gracie,Striped Anchovy,STA276,STA276gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,idk if it is enough ,STA276gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Ava,Striped Anchovy,STA277,STA277gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA277gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Gracie,Striped Anchovy,STA278,STA278gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA278gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Gracie,Striped Anchovy,STA279,STA279gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA279gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Ava,Striped Anchovy,STA280,STA280gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA280gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45855,Ava ,Striped Anchovy,STA281,STA281gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA281gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA282,STA282gc,WI1,45757,mush,0.2,unidentifiable mush,-,1,,STA282gc,0.2,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA283,STA283gc,WI1,45757,mush,0.1,unidentifiable mush,-,1,,STA283gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA284,STA284gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,dark in color,STA284gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA285,STA285gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA285gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA286,STA286gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA286gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA287,STA287gc,WI1,45757,mush,<0.1,unidentifiable mush,-,1,,STA287gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45856,Gracie,Striped Anchovy,STA289,STA289gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,STA289gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45859,Dannette,Spot,SPO183,SPO183gc,EO1,45791,mush,0.1,unidentifiable mush,-,1,,SPO183gc,0.1,unidentifiable mush,TRUE,East,Outer,1
BOEM,45859,Dannette,Spot,SPO184,SPO184gc,EO1,45791,mush,<0.1,unidentifiable mush,-,1,,SPO184gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45859,Dannette,Pigfish,PIG016,PIG016gc,EO1,45791,mush,0.2,unidentifiable mush,-,1,,PIG016gc,0.2,unidentifiable mush,TRUE,East,Outer,1
BOEM,45859,Dannette,Pigfish,PIG017,PIG017gc,EO1,45791,invert?,0.2,biomatter,-,2,,PIG017gc,0.2,biomatter,TRUE,East,Outer,1
BOEM,45859,Gracie,Striped Anchovy,STA291,STA291gc,WI2,45757,mush,<0.1,unidentifiable mush,-,1,,STA291gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45859,Dannette,Spot,SPO185,SPO185gc,EI1,45791,mush,0.1,unidentifiable mush,-,1,,SPO185gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Gracie,Spot,SPO186,SPO186gc,EI1,45791,mush w/ sand,0.2,detritus,-,1,,SPO186gc,0.2,detritus,TRUE,East,Inner,1
BOEM,45859,Dannette,Spot,SPO187,SPO187gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,SPO187gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Gracie,Spot,SPO188,SPO188gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,SPO188gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Dannette,Spot,SPO189,SPO189gc,EI1,45791,mush w/ sand,0.1,detritus,-,1,,SPO189gc,0.1,detritus,TRUE,East,Inner,1
BOEM,45859,Gracie,Spot,SPO190,SPO190gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,SPO190gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Dannette,Spot,SPO191,SPO191gc,EI1,45791,mush,0.1,unidentifiable mush,-,1,,SPO191gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Dannette,Spot,SPO192,SPO192gc,EI1,45791,mush,0.1,unidentifiable mush,-,1,,SPO192gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Gracie,Spot,SPO193,SPO193gc,EI1,45791,mush,0.1,unidentifiable mush,-,1,,SPO193gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45859,Gracie,Spot,SPO194,SPO194gc,EI1,45791,mush,0.1,unidentifiable mush,-,1,,SPO194gc,0.1,unidentifiable mush,TRUE,East,Inner,1
BOEM,45860,Dannette,Moonfish,MOF102,MOF102gc,WI1,45225,biomatter,<0.1,biomatter,-,1,,MOF102gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45860,Sam,Moonfish,MOF103,MOF103gc,WI1,45225,micen,<0.1,crustacean,6?,3,"can identify these as probably mysid like thing, but should it be biomatter? ask sam ",MOF103gc,0.05,crustacean,TRUE,West,Inner,1
BOEM,45860,Gracie,Spot,SPO195,SPO195gc,WO2,45792,mush w/ sand,<0.1,detritus,-,1,,SPO195gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45860,Gracie,Spot,SPO196,SPO196gc,WO2,45792,mush w/ sand,<0.1,detritus,-,1,,SPO196gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45860,Ava,Spot,SPO198,SPO198gc,WO2,45792,mush,0.5,unidentifiable mush,-,1,,SPO198gc,0.5,unidentifiable mush,TRUE,West,Outer,2
BOEM,45860,Sam,Moonfish,MOF107,MOF107gc,WI1,45225,micen,<0.1,biomatter,6,3,,MOF107gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45860,Gracie,Spot,SPO199,SPO199gc,WO2,45792,mush w/ sand,<0.1,detritus,-,1,,SPO199gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45860,Ava,Spot,SPO200,SPO200gc,WO2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO200gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45860,Sam,Moonfish,MOF108,MOF108gc,WI1,45225,micen,<0.1,biomatter,~4,2,,MOF108gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45860,Gracie,Spot,SPO201,SPO201gc,WO2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO201gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45860,Ava,Spot,SPO202,SPO202gc,WO2,45792,mush,0.2,unidentifiable mush,-,1,,SPO202gc,0.2,unidentifiable mush,TRUE,West,Outer,2
BOEM,45860,Ava,Spot,SPO203,SP203gc,WO2,45792,mush,<0.1,unidentifiable mush,-,1,,SP203gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45860,Gracie,Moonfish,MOF109,MOF109gc,WI1,45225,micen,<0.1,biomatter,2,2,,MOF109gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45860,Ava,Moonfish,MOF111,MOF111gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,MOF111gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45861,Gracie,Spot,SPO205,SPO205gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO205gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO206,SPO206gc,WI2,45792,mush w/ sand,<0.1,detritus,-,1,,SPO206gc,0.05,detritus,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO207,SPO207gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO207gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO209,SPO209gc,WI2,45792,mush w/ sand ,<0.1,detritus,-,1,,SPO209gc,0.05,detritus,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO211,SPO211gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO211gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO212,SPO212gc,WI2,45792,mush,<0.1,unidentifiable mush,-,1,,SPO212gc,0.05,unidentifiable mush,TRUE,West,Inner,2
BOEM,45861,Gracie,Spot,SPO214,SPO214gc,WI1,45792,mush w/ sand ,<0.1,detritus,-,1,,SPO214gc,0.05,detritus,TRUE,West,Inner,1
BOEM,45861,Gracie,Spot,SPO217,SPO217gc,WI1,45792,micen w/ mush ,<0.1,biomatter,1,2,,SPO217gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45861,Sam,Spot,SPO221,SPO221gc,WI1,45792,biomatter,<0.1,biomatter,1,2,,SPO221gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45861,Sam,Spot,SPO224,SPO224gc,WI1,45792,micen,<0.1,biomatter,4,1,,SPO224gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45862,Gracie,Atlantic Bumper,ATB100,ATB100gc,WO2,45792,micen,0.1,crustacean,>100,3,,ATB100gc,0.1,crustacean,TRUE,West,Outer,2
BOEM,45862,Cheyenne,Atlantic Bumper,ATB101,ATB101gc1,WO2,45792,micen,0.1,crustacean,>50,3,,ATB101gc,0.1,crustacean,TRUE,West,Outer,2
BOEM,45862,Cheyenne,Atlantic Bumper,ATB101,ATB101gc2,WO2,45792,sand?,0.2,detritus,-,1,,ATB101gc,0.2,detritus,TRUE,West,Outer,2
BOEM,45862,Gracie,Atlantic Bumper,ATB102,ATB102gc,WO1,45792,mush/sand,0.2,detritus,-,1,,ATB102gc,0.2,detritus,TRUE,West,Outer,1
BOEM,45862,Sophia,Atlantic Bumper,ATB103,ATB103gc,WO1,45792,biomatter,0.1,biomatter,-,1,,ATB103gc,0.1,biomatter,TRUE,West,Outer,1
BOEM,45862,Cheyenne,Atlantic Bumper,ATB104,ATB104gc,WO1,45792,micen/shrimp?,0.2,biomatter,>100,3,,ATB104gc,0.2,biomatter,TRUE,West,Outer,1
BOEM,45862,Cheyenne,Atlantic Bumper,ATB106,ATB106gc,WO1,45792,micen/sand?,0.2,biomatter,>50,2,,ATB106gc,0.2,biomatter,TRUE,West,Outer,1
BOEM,45862,Sophia,Atlantic Bumper,ATB105,ATB105gc,WO1,45792,biomatter,0.2,biomatter,-,1,,ATB105gc,0.2,biomatter,TRUE,West,Outer,1
BOEM,45862,Ava,Thread Herring,THH132,THH132gc,EO2,45791,mush,0.1,unidentifiable mush,-,1,,THH132gc,0.1,unidentifiable mush,TRUE,East,Outer,2
BOEM,45862,Gracie,Moonfish,MOF112,MOF112gc,EO2,45791,micen,0.1,crustacean,20,3,,MOF112gc,0.1,crustacean,TRUE,East,Outer,2
BOEM,45862,Ava,Thread Herring,THH134,THH134gc,EO2,45791,mush,0.2,unidentifiable mush,-,1,(not sure what happened to THH133?) ,THH134gc,0.2,unidentifiable mush,TRUE,East,Outer,2
BOEM,45862,Gracie,Lizardfish,LIZ019,LIZ019gc,EI1,45791,mush/seeds?,0.1,biomatter,-,1,,LIZ019gc,0.1,biomatter,TRUE,East,Inner,1
BOEM,45862,Cheyenne,Thread Herring,THH135,THH135gc,EO2,45791,biomatter/sand?,0.2,detritus,-,1,,THH135gc,0.2,detritus,TRUE,East,Outer,2
BOEM,45863,Gracie,Thread Herring,THH121,THH121gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,THH121gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45863,Sam ,Thread Herring,THH122,THH122gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,THH122gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45863,Gracie,Thread Herring,THH123,THH123gc,WI1,45225,mush,<0.1,unidentifiable mush,-,1,,THH123gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45863,Gracie,Thread Herring,THH124,THH124gc,WI1,45225,mush,0.1,unidentifiable mush,-,1,,THH124gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45866,Gracie,Thread Herring,THH141,THH141gc,WI2,45792,mush,0.2,biomatter,-,1,,THH141gc,0.2,biomatter,TRUE,West,Inner,2
BOEM,45866,Gracie,Thread Herring,THH143,THH143gc,WI2,45792,mush,0.2,unidentifiable mush,-,1,,THH143gc,0.2,unidentifiable mush,TRUE,West,Inner,2
BOEM,45867,Cheyenne,Thread Herring,THH146,THH146gc,WI1,45792,mush,0.2,unidentifiable mush,-,1,,THH146gc,0.2,unidentifiable mush,TRUE,West,Inner,1
BOEM,45867,Gracie,Thread Herring,THH145,THH145gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,THH145gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45867,Gracie,Thread Herring,THH148,THH148gc,WI1,45792,mush,0.9,unidentifiable mush,-,1,,THH148gc,0.9,unidentifiable mush,TRUE,West,Inner,1
BOEM,45867,Gracie,Thread Herring,THH152,THH152gc,WI1,45792,mush,<0.1,unidentifiable mush,-,1,,THH152gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45867,Sophia,Thread Herring,THH151,THH151gc,WI1,45792,mush,0.1,unidentifiable mush,-,1,,THH151gc,0.1,unidentifiable mush,TRUE,West,Inner,1
BOEM,45867,Cheyenne,Striped Anchovy,STA293,STA293gc,EO1,45791,mush,<0.1,unidentifiable mush,-,1,,STA293gc,0.05,unidentifiable mush,TRUE,East,Outer,1
BOEM,45867,Sophia,Striped Anchovy,STA292,STA292gc,EO2,45791,mush,<0.1,unidentifiable mush,-,1,,STA292gc,0.05,unidentifiable mush,TRUE,East,Outer,2
BOEM,45867,Gracie,Striped Anchovy,STA294,STA294gc,EO1,45791,mush,0.2,unidentifiable mush,-,1,,STA294gc,0.2,unidentifiable mush,TRUE,East,Outer,1
BOEM,45867,Gracie,Striped Anchovy,STA297,STA297gc,EI2,45791,mush,0.1,unidentifiable mush,-,1,,STA297gc,0.1,unidentifiable mush,TRUE,East,Inner,2
BOEM,45867,Sophia,Striped Anchovy,STA298,STA298gc,EI2,45791,biomatter,<0.1,biomatter,-,1,,STA298gc,0.05,biomatter,TRUE,East,Inner,2
BOEM,45867,Cheyenne,Striped Anchovy,STA301,STA301gc,EI2,45791,mush,<0.1,unidentifiable mush,-,1,,STA301gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Gracie,Striped Anchovy,STA302,STA302gc,EI2,45791,mush,<0.1,unidentifiable mush,-,1,,STA302gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Gracie,Striped Anchovy,STA303,STA303gc,EI2,45791,mush,<0.1,unidentifiable mush,-,1,,STA303gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Ava,Striped Anchovy,STA304,STA304gc,EI2,45791,mush,<0.1,unidentifiable mush,-,1,,STA304gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Gracie,Striped Anchovy,STA305,STA305gc,EI2,45791,mush,<0.1,unidentifiable mush,-,1,,STA305gc,0.05,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Ava,Striped Anchovy,STA306,STA306gc,EI2,45791,mush,0.2,unidentifiable mush,-,1,,STA306gc,0.2,unidentifiable mush,TRUE,East,Inner,2
BOEM,45869,Gracie,Striped Anchovy,STA307,STA307gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA307gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Ava,Striped Anchovy,STA308,STA308gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA308gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Gracie,Striped Anchovy,STA309,STA309gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA309gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Gracie,Striped Anchovy,STA310,STA310gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA310gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Ava,Striped Anchovy,STA311,STA311gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA311gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Gracie,Striped Anchovy,STA312,STA312gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA312gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45869,Ava,Striped Anchovy,STA313,STA313gc,EI1,45791,mush,<0.1,unidentifiable mush,-,1,,STA313gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45870,Gracie ,Pinfish,PIN237,PIN237gc,EO3,45791,mush,0.2,unidentifiable mush,-,1,,PIN237gc,0.2,unidentifiable mush,TRUE,East,Outer,3
